1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	1.100000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	1.700000	
